dane,codigo,municipio,departamento,pregunta_numero,potencial,validos,nulos,no_marcados,si,no,fraccion_potencial
54206,25022,Convencion,Norte De San,3,15432,2336,11,37,2311,25,0.15448418869880767
54206,25022,Convencion,Norte De San,4,15432,2337,10,37,2313,24,0.15448418869880767
54206,25022,Convencion,Norte De San,5,15432,2333,13,38,2311,22,0.15448418869880767
54206,25022,Convencion,Norte De San,6,15432,2337,7,40,2314,23,0.15448418869880767
54206,25022,Convencion,Norte De San,7,15432,2319,9,56,2289,30,0.15448418869880767
54001,25001,Cucuta,Norte De San,1,558003,165538,410,1637,163997,1541,0.30032992654161356
54001,25001,Cucuta,Norte De San,2,558003,165629,348,1698,164726,903,0.3004912159970466
54001,25001,Cucuta,Norte De San,3,558003,165266,348,2062,164022,1244,0.300493008102107
54001,25001,Cucuta,Norte De San,4,558003,165240,338,2073,163812,1428,0.3004482054755978
54001,25001,Cucuta,Norte De San,5,558003,165319,318,1902,164452,867,0.3002474897088367
54001,25001,Cucuta,Norte De San,6,558003,165194,335,2141,163960,1234,0.3004822554717448
54001,25001,Cucuta,Norte De San,7,558003,164105,311,3111,162173,1932,0.30022598444811227
54223,25025,Cucutilla,Norte De San,1,6249,1740,12,81,1715,25,0.29332693230916945
54223,25025,Cucutilla,Norte De San,2,6249,1742,11,80,1726,16,0.29332693230916945
54223,25025,Cucutilla,Norte De San,3,6249,1728,9,96,1715,13,0.29332693230916945
54223,25025,Cucutilla,Norte De San,4,6249,1727,8,98,1713,14,0.29332693230916945
54223,25025,Cucutilla,Norte De San,5,6249,1735,9,89,1722,13,0.29332693230916945
54223,25025,Cucutilla,Norte De San,6,6249,1724,4,105,1705,19,0.29332693230916945
54223,25025,Cucutilla,Norte De San,7,6249,1665,2,166,1631,34,0.29332693230916945
54239,25034,Durania,Norte De San,1,4502,1327,6,12,1321,6,0.2987561083962683
54239,25034,Durania,Norte De San,2,4502,1327,7,11,1324,3,0.2987561083962683
54239,25034,Durania,Norte De San,3,4502,1330,4,11,1325,5,0.2987561083962683
54239,25034,Durania,Norte De San,4,4502,1330,4,11,1326,4,0.2987561083962683
54239,25034,Durania,Norte De San,5,4502,1329,5,11,1326,3,0.2987561083962683
54239,25034,Durania,Norte De San,6,4502,1329,3,13,1325,4,0.2987561083962683
54239,25034,Durania,Norte De San,7,4502,1321,3,21,1311,10,0.2987561083962683
54245,25037,El Carmen,Norte De San,1,9833,1614,6,23,1606,8,0.16709040984440152
54245,25037,El Carmen,Norte De San,2,9833,1615,6,22,1609,6,0.16709040984440152
54245,25037,El Carmen,Norte De San,3,9833,1612,5,26,1607,5,0.16709040984440152
54245,25037,El Carmen,Norte De San,4,9833,1611,6,26,1606,5,0.16709040984440152
54245,25037,El Carmen,Norte De San,5,9833,1614,6,23,1609,5,0.16709040984440152
54245,25037,El Carmen,Norte De San,6,9833,1608,6,29,1602,6,0.16709040984440152
54245,25037,El Carmen,Norte De San,7,9833,1599,5,39,1588,11,0.16709040984440152
54250,25036,El Tarra,Norte De San,1,12201,1770,5,32,1759,11,0.14810261453979182
54250,25036,El Tarra,Norte De San,2,12201,1769,6,32,1758,11,0.14810261453979182
54250,25036,El Tarra,Norte De San,3,12201,1765,4,38,1754,11,0.14810261453979182
54250,25036,El Tarra,Norte De San,4,12201,1766,4,37,1756,10,0.14810261453979182
54250,25036,El Tarra,Norte De San,5,12201,1769,4,34,1758,11,0.14810261453979182
54250,25036,El Tarra,Norte De San,6,12201,1766,3,38,1754,12,0.14810261453979182
54250,25036,El Tarra,Norte De San,7,12201,1761,4,42,1748,13,0.14810261453979182
54261,25038,El Zulia,Norte De San,1,21154,5045,19,66,5003,42,0.2425073272194384
54261,25038,El Zulia,Norte De San,2,21154,5040,17,73,5010,30,0.2425073272194384
54261,25038,El Zulia,Norte De San,3,21154,5023,17,90,4981,42,0.2425073272194384
54261,25038,El Zulia,Norte De San,4,21154,5021,16,93,4984,37,0.2425073272194384
54261,25038,El Zulia,Norte De San,5,21154,5033,12,85,5005,28,0.2425073272194384
54261,25038,El Zulia,Norte De San,6,21154,5017,15,98,4982,35,0.2425073272194384
54261,25038,El Zulia,Norte De San,7,21154,4966,14,140,4897,69,0.24203460338470265
54313,25040,Gramalote,Norte De San,1,5141,1325,5,30,1310,15,0.264539972767944
54313,25040,Gramalote,Norte De San,2,5141,1320,5,35,1312,8,0.264539972767944
54313,25040,Gramalote,Norte De San,3,5141,1315,6,39,1297,18,0.264539972767944
54313,25040,Gramalote,Norte De San,4,5141,1310,6,44,1298,12,0.264539972767944
54313,25040,Gramalote,Norte De San,5,5141,1317,5,38,1306,11,0.264539972767944
54313,25040,Gramalote,Norte De San,6,5141,1317,4,39,1301,16,0.264539972767944
54313,25040,Gramalote,Norte De San,7,5141,1292,3,65,1257,35,0.264539972767944
54344,25043,Hacari,Norte De San,1,7030,1381,2,4,1375,6,0.1972972972972973
54344,25043,Hacari,Norte De San,2,7030,1382,1,4,1378,4,0.1972972972972973
54344,25043,Hacari,Norte De San,3,7030,1382,1,4,1376,6,0.1972972972972973
54344,25043,Hacari,Norte De San,4,7030,1382,1,4,1376,6,0.1972972972972973
54344,25043,Hacari,Norte De San,5,7030,1382,1,4,1379,3,0.1972972972972973
54344,25043,Hacari,Norte De San,6,7030,1382,1,4,1375,7,0.1972972972972973
54344,25043,Hacari,Norte De San,7,7030,1382,1,4,1371,11,0.1972972972972973
54347,25046,Herran,Norte De San,1,3981,795,4,32,790,5,0.20874152223059533
54347,25046,Herran,Norte De San,2,3981,795,5,31,791,4,0.20874152223059533
54347,25046,Herran,Norte De San,3,3981,794,4,33,787,7,0.20874152223059533
54347,25046,Herran,Norte De San,4,3981,795,3,33,790,5,0.20874152223059533
54347,25046,Herran,Norte De San,5,3981,794,4,33,791,3,0.20874152223059533
54347,25046,Herran,Norte De San,6,3981,792,4,35,787,5,0.20874152223059533
54347,25046,Herran,Norte De San,7,3981,768,3,60,756,12,0.20874152223059533
54385,25051,La Esperanza,Norte De San,1,8838,2300,8,52,2286,14,0.26702873953383116
54385,25051,La Esperanza,Norte De San,2,8838,2299,5,56,2281,18,0.26702873953383116
54385,25051,La Esperanza,Norte De San,3,8838,2279,6,75,2257,22,0.26702873953383116
54385,25051,La Esperanza,Norte De San,4,8838,2284,6,70,2259,25,0.26702873953383116
54385,25051,La Esperanza,Norte De San,5,8838,2281,7,72,2268,13,0.26702873953383116
54385,25051,La Esperanza,Norte De San,6,8838,2278,8,74,2261,17,0.26702873953383116
54385,25051,La Esperanza,Norte De San,7,8838,2240,9,111,2206,34,0.26702873953383116
54398,25052,La Playa,Norte De San,1,6753,1357,8,16,1347,10,0.20450170294683845
54398,25052,La Playa,Norte De San,2,6753,1354,9,18,1343,11,0.20450170294683845
54398,25052,La Playa,Norte De San,3,6753,1353,10,18,1339,14,0.20450170294683845
54398,25052,La Playa,Norte De San,4,6753,1353,8,20,1342,11,0.20450170294683845
54398,25052,La Playa,Norte De San,5,6753,1355,7,19,1346,9,0.20450170294683845
54398,25052,La Playa,Norte De San,6,6753,1350,7,24,1339,11,0.20450170294683845
54398,25052,La Playa,Norte De San,7,6753,1344,7,30,1331,13,0.20450170294683845
54377,25049,Labateca,Norte De San,1,5120,1019,6,28,1009,10,0.2056640625
54377,25049,Labateca,Norte De San,2,5120,1019,7,27,1010,9,0.2056640625
54377,25049,Labateca,Norte De San,3,5120,1018,3,32,1006,12,0.2056640625
54377,25049,Labateca,Norte De San,4,5120,1019,4,30,1007,12,0.2056640625
54377,25049,Labateca,Norte De San,5,5120,1019,4,30,1006,13,0.2056640625
54377,25049,Labateca,Norte De San,6,5120,1013,3,37,1001,12,0.2056640625
54377,25049,Labateca,Norte De San,7,5120,1000,4,49,983,17,0.2056640625
54405,25054,Los Patios,Norte De San,1,81138,21049,37,184,20920,129,0.26214597352658436
54405,25054,Los Patios,Norte De San,2,81138,21088,27,195,20996,92,0.26263896078286375
54405,25054,Los Patios,Norte De San,3,81138,21021,23,226,20903,118,0.26214597352658436
54405,25054,Los Patios,Norte De San,4,81138,20999,24,247,20851,148,0.26214597352658436
54405,25054,Los Patios,Norte De San,5,81138,21028,28,215,20951,77,0.2621582982079913
54405,25054,Los Patios,Norte De San,6,81138,21013,26,231,20889,124,0.26214597352658436
54405,25054,Los Patios,Norte De San,7,81138,20928,20,353,20722,206,0.2625280386502009
54418,25055,Lourdes,Norte De San,1,3285,911,2,32,905,6,0.2876712328767123
54418,25055,Lourdes,Norte De San,2,3285,906,2,37,901,5,0.2876712328767123
54418,25055,Lourdes,Norte De San,3,3285,907,3,35,900,7,0.2876712328767123
54418,25055,Lourdes,Norte De San,4,3285,903,2,40,896,7,0.2876712328767123
54418,25055,Lourdes,Norte De San,5,3285,907,2,36,899,8,0.2876712328767123
54418,25055,Lourdes,Norte De San,6,3285,900,3,42,891,9,0.2876712328767123
54418,25055,Lourdes,Norte De San,7,3285,895,2,48,884,11,0.2876712328767123
54480,25058,Mutiscua,Norte De San,1,2723,787,4,16,777,10,0.29636430407638636
54480,25058,Mutiscua,Norte De San,2,2723,781,6,20,777,4,0.29636430407638636
54480,25058,Mutiscua,Norte De San,3,2723,783,3,21,778,5,0.29636430407638636
54480,25058,Mutiscua,Norte De San,4,2723,782,3,22,779,3,0.29636430407638636
54480,25058,Mutiscua,Norte De San,5,2723,784,3,20,781,3,0.29636430407638636
54480,25058,Mutiscua,Norte De San,6,2723,782,2,23,775,7,0.29636430407638636
54480,25058,Mutiscua,Norte De San,7,2723,762,0,45,752,10,0.29636430407638636
54498,25061,Ocaña,Norte De San,1,79790,24525,54,248,24404,121,0.31115427998496054
54498,25061,Ocaña,Norte De San,2,79790,24522,47,258,24451,71,0.31115427998496054
54498,25061,Ocaña,Norte De San,3,79790,24491,46,290,24416,75,0.31115427998496054
54498,25061,Ocaña,Norte De San,4,79790,24503,32,292,24415,88,0.31115427998496054
54498,25061,Ocaña,Norte De San,5,79790,24502,38,287,24436,66,0.31115427998496054
54498,25061,Ocaña,Norte De San,6,79790,24476,36,315,24392,84,0.31115427998496054
54498,25061,Ocaña,Norte De San,7,79790,24281,31,520,24162,119,0.3112169444792581
54518,25064,Pamplona,Norte De San,1,46919,18106,34,181,18006,100,0.39048146806197914
54518,25064,Pamplona,Norte De San,2,46919,18108,35,175,18049,59,0.3904175280803086
54518,25064,Pamplona,Norte De San,3,46919,18087,37,189,18022,65,0.39031096144419103
54518,25064,Pamplona,Norte De San,4,46919,18079,32,206,17999,80,0.3903962147530851
54518,25064,Pamplona,Norte De San,5,46919,18095,35,187,18046,49,0.3903962147530851
54518,25064,Pamplona,Norte De San,6,46919,18068,33,216,17993,75,0.3903962147530851
54518,25064,Pamplona,Norte De San,7,46919,17800,34,381,17686,114,0.3882222553762868
54520,25067,Pamplonita,Norte De San,1,3906,1301,3,44,1287,14,0.3451100870455709
54520,25067,Pamplonita,Norte De San,2,3906,1300,2,46,1294,6,0.3451100870455709
54520,25067,Pamplonita,Norte De San,3,3906,1293,1,54,1285,8,0.3451100870455709
54520,25067,Pamplonita,Norte De San,4,3906,1294,1,53,1287,7,0.3451100870455709
54520,25067,Pamplonita,Norte De San,5,3906,1294,3,51,1290,4,0.3451100870455709
54520,25067,Pamplonita,Norte De San,6,3906,1291,0,57,1285,6,0.3451100870455709
54520,25067,Pamplonita,Norte De San,7,3906,1261,2,85,1249,12,0.3451100870455709
54553,25069,Puerto Santander,Norte De San,1,15065,1391,7,32,1375,16,0.0949220046465317
54553,25069,Puerto Santander,Norte De San,2,15065,1384,7,39,1368,16,0.0949220046465317
54553,25069,Puerto Santander,Norte De San,3,15065,1384,5,41,1368,16,0.0949220046465317
54553,25069,Puerto Santander,Norte De San,4,15065,1383,6,41,1369,14,0.0949220046465317
54553,25069,Puerto Santander,Norte De San,5,15065,1387,6,37,1373,14,0.0949220046465317
54553,25069,Puerto Santander,Norte De San,6,15065,1380,6,44,1363,17,0.0949220046465317
54553,25069,Puerto Santander,Norte De San,7,15065,1366,6,58,1341,25,0.0949220046465317
54599,25070,Ragonvalia,Norte De San,1,7747,1289,7,37,1279,10,0.17206660642829483
54599,25070,Ragonvalia,Norte De San,2,7747,1286,7,40,1274,12,0.17206660642829483
54599,25070,Ragonvalia,Norte De San,3,7747,1277,4,52,1261,16,0.17206660642829483
54599,25070,Ragonvalia,Norte De San,4,7747,1273,4,56,1263,10,0.17206660642829483
54599,25070,Ragonvalia,Norte De San,5,7747,1276,3,54,1269,7,0.17206660642829483
54599,25070,Ragonvalia,Norte De San,6,7747,1276,4,53,1270,6,0.17206660642829483
54599,25070,Ragonvalia,Norte De San,7,7747,1254,4,75,1240,14,0.17206660642829483
54660,25073,Salazar,Norte De San,1,8337,2453,7,125,2421,32,0.31006357202830753
54660,25073,Salazar,Norte De San,2,8337,2440,9,99,2421,19,0.3056255247691016
54660,25073,Salazar,Norte De San,3,8337,2437,7,104,2413,24,0.3056255247691016
54660,25073,Salazar,Norte De San,4,8337,2433,7,108,2409,24,0.3056255247691016
54660,25073,Salazar,Norte De San,5,8337,2434,9,105,2416,18,0.3056255247691016
54660,25073,Salazar,Norte De San,6,8337,2429,4,115,2405,24,0.3056255247691016
54660,25073,Salazar,Norte De San,7,8337,2380,5,163,2333,47,0.3056255247691016
54670,25076,San Calixto,Norte De San,1,7075,1947,4,9,1942,5,0.27703180212014133
54670,25076,San Calixto,Norte De San,2,7075,1950,2,8,1945,5,0.27703180212014133
54670,25076,San Calixto,Norte De San,3,7075,1949,2,9,1943,6,0.27703180212014133
54670,25076,San Calixto,Norte De San,4,7075,1951,1,8,1946,5,0.27703180212014133
54670,25076,San Calixto,Norte De San,5,7075,1951,1,8,1945,6,0.27703180212014133
54670,25076,San Calixto,Norte De San,6,7075,1950,2,8,1944,6,0.27703180212014133
54670,25076,San Calixto,Norte De San,7,7075,1945,2,13,1938,7,0.27703180212014133
54673,25079,San Cayetano,Norte De San,1,8778,1663,4,16,1650,13,0.19172932330827067
54673,25079,San Cayetano,Norte De San,2,8778,1664,3,16,1652,12,0.19172932330827067
54673,25079,San Cayetano,Norte De San,3,8778,1661,3,19,1643,18,0.19172932330827067
54673,25079,San Cayetano,Norte De San,4,8778,1658,4,21,1641,17,0.19172932330827067
54673,25079,San Cayetano,Norte De San,5,8778,1662,3,18,1648,14,0.19172932330827067
54673,25079,San Cayetano,Norte De San,6,8778,1656,3,24,1643,13,0.19172932330827067
54673,25079,San Cayetano,Norte De San,7,8778,1640,3,40,1622,18,0.19172932330827067
54680,25082,Santiago,Norte De San,1,3719,790,7,7,785,5,0.21618714708254907
54680,25082,Santiago,Norte De San,2,3719,789,6,9,787,2,0.21618714708254907
54680,25082,Santiago,Norte De San,3,3719,785,6,13,781,4,0.21618714708254907
54680,25082,Santiago,Norte De San,4,3719,785,7,12,781,4,0.21618714708254907
54680,25082,Santiago,Norte De San,5,3719,784,6,14,782,2,0.21618714708254907
54680,25082,Santiago,Norte De San,6,3719,786,6,12,783,3,0.21618714708254907
54680,25082,Santiago,Norte De San,7,3719,777,6,21,772,5,0.21618714708254907
54720,25085,Sardinata,Norte De San,1,17735,3676,9,73,3649,27,0.21189737806597125
54720,25085,Sardinata,Norte De San,2,17735,3664,7,124,3635,29,0.21398364815336904
54720,25085,Sardinata,Norte De San,3,17735,3642,8,108,3595,47,0.21189737806597125
54720,25085,Sardinata,Norte De San,4,17735,3643,5,110,3602,41,0.21189737806597125
54720,25085,Sardinata,Norte De San,5,17735,3649,6,103,3620,29,0.21189737806597125
54720,25085,Sardinata,Norte De San,6,17735,3636,6,153,3604,32,0.21398364815336904
54720,25085,Sardinata,Norte De San,7,17735,3592,8,158,3540,52,0.21189737806597125
54743,25088,Silos,Norte De San,1,4083,941,2,15,934,7,0.23463139848150869
54743,25088,Silos,Norte De San,2,4083,934,2,22,928,6,0.23463139848150869
54743,25088,Silos,Norte De San,3,4083,931,3,24,924,7,0.23463139848150869
54743,25088,Silos,Norte De San,4,4083,930,2,26,922,8,0.23463139848150869
54743,25088,Silos,Norte De San,5,4083,933,2,23,927,6,0.23463139848150869
54743,25088,Silos,Norte De San,6,4083,932,2,24,922,10,0.23463139848150869
54743,25088,Silos,Norte De San,7,4083,910,2,46,896,14,0.23463139848150869
54800,25091,Teorama,Norte De San,1,9779,1952,2,8,1944,8,0.2006340116576337
54800,25091,Teorama,Norte De San,2,9779,1952,3,7,1944,8,0.2006340116576337
54800,25091,Teorama,Norte De San,3,9779,1952,3,7,1943,9,0.2006340116576337
54800,25091,Teorama,Norte De San,4,9779,1954,1,7,1946,8,0.2006340116576337
54800,25091,Teorama,Norte De San,5,9779,1953,0,9,1945,8,0.2006340116576337
54800,25091,Teorama,Norte De San,6,9779,1953,0,9,1945,8,0.2006340116576337
54800,25091,Teorama,Norte De San,7,9779,1951,0,11,1944,7,0.2006340116576337
54810,25093,Tibu,Norte De San,1,35854,7333,29,100,7266,67,0.20812182741116753
54810,25093,Tibu,Norte De San,2,35854,7322,29,111,7266,56,0.20812182741116753
54810,25093,Tibu,Norte De San,3,35854,7307,27,128,7236,71,0.20812182741116753
54810,25093,Tibu,Norte De San,4,35854,7309,23,131,7248,61,0.20814971830200257
54810,25093,Tibu,Norte De San,5,35854,7312,23,127,7263,49,0.20812182741116753
54810,25093,Tibu,Norte De San,6,35854,7298,27,137,7232,66,0.20812182741116753
54810,25093,Tibu,Norte De San,7,35854,7276,25,161,7191,85,0.20812182741116753
54820,25094,Toledo,Norte De San,1,12132,3369,10,51,3342,27,0.2827233761951863
54820,25094,Toledo,Norte De San,2,12132,3356,11,63,3330,26,0.2827233761951863
54820,25094,Toledo,Norte De San,3,12132,3350,8,72,3321,29,0.2827233761951863
54820,25094,Toledo,Norte De San,4,12132,3349,8,73,3322,27,0.2827233761951863
54820,25094,Toledo,Norte De San,5,12132,3349,6,75,3325,24,0.2827233761951863
54820,25094,Toledo,Norte De San,6,12132,3335,8,87,3305,30,0.2827233761951863
54820,25094,Toledo,Norte De San,7,12132,3287,7,136,3256,31,0.2827233761951863
54871,25097,Villa Caro,Norte De San,1,3727,867,0,27,864,3,0.23987121008854306
54871,25097,Villa Caro,Norte De San,2,3727,865,0,29,861,4,0.23987121008854306
54871,25097,Villa Caro,Norte De San,3,3727,859,0,72,854,5,0.24979876576334853
54871,25097,Villa Caro,Norte De San,4,3727,857,0,37,855,2,0.23987121008854306
54871,25097,Villa Caro,Norte De San,5,3727,858,0,73,856,2,0.24979876576334853
54871,25097,Villa Caro,Norte De San,6,3727,855,0,39,852,3,0.23987121008854306
54871,25097,Villa Caro,Norte De San,7,3727,827,0,67,822,5,0.23987121008854306
54874,25100,Villa Del Rosario,Norte De San,1,82583,18632,45,230,18459,173,0.22894542460312656
54874,25100,Villa Del Rosario,Norte De San,2,82583,18644,38,225,18531,113,0.22894542460312656
54874,25100,Villa Del Rosario,Norte De San,3,82583,18602,42,261,18449,153,0.22892120654371964
54874,25100,Villa Del Rosario,Norte De San,4,82583,18607,38,262,18437,170,0.22894542460312656
54874,25100,Villa Del Rosario,Norte De San,5,82583,18623,39,245,18521,102,0.22894542460312656
54874,25100,Villa Del Rosario,Norte De San,6,82583,18587,38,283,18450,137,0.22895753363283
54874,25100,Villa Del Rosario,Norte De San,7,82583,18461,34,412,18233,228,0.22894542460312656
86219,64007,Colon,Putumayo,1,4306,1616,0,21,1609,7,0.3801672085462146
86219,64007,Colon,Putumayo,2,4306,1617,0,20,1611,6,0.3801672085462146
86219,64007,Colon,Putumayo,3,4306,1613,0,24,1606,7,0.3801672085462146
86219,64007,Colon,Putumayo,4,4306,1604,2,21,1599,5,0.3778448676265676
86219,64007,Colon,Putumayo,5,4306,1614,0,23,1609,5,0.3801672085462146
86219,64007,Colon,Putumayo,6,4306,1609,0,28,1601,8,0.3801672085462146
86219,64007,Colon,Putumayo,7,4306,1585,0,52,1575,10,0.3801672085462146
86001,64001,Mocoa,Putumayo,1,36930,14083,24,130,13986,97,0.3855131329542377
86001,64001,Mocoa,Putumayo,2,36930,14010,22,164,13937,73,0.3844029244516653
86001,64001,Mocoa,Putumayo,3,36930,14058,25,163,13981,77,0.38575683725968046
86001,64001,Mocoa,Putumayo,4,36930,14053,17,178,13975,78,0.38581099377200107
86001,64001,Mocoa,Putumayo,5,36930,14057,18,172,14001,56,0.3857839155158408
86001,64001,Mocoa,Putumayo,6,36930,14036,20,193,13966,70,0.3858380720281614
86001,64001,Mocoa,Putumayo,7,36930,13935,21,292,13824,111,0.38581099377200107
86320,64023,Orito,Putumayo,1,26338,8185,14,46,8153,32,0.3130457893537854
86320,64023,Orito,Putumayo,2,26338,8185,15,45,8156,29,0.3130457893537854
86320,64023,Orito,Putumayo,3,26338,8183,12,50,8151,32,0.3130457893537854
86320,64023,Orito,Putumayo,4,26338,8188,11,46,8151,37,0.3130457893537854
86320,64023,Orito,Putumayo,5,26338,8186,14,45,8161,25,0.3130457893537854
86320,64023,Orito,Putumayo,6,26338,8184,10,51,8153,31,0.3130457893537854
86320,64023,Orito,Putumayo,7,26338,8118,14,113,8076,42,0.3130457893537854
86568,64002,Puerto Asis,Putumayo,1,44029,11990,39,155,11922,68,0.2767267028549365
86568,64002,Puerto Asis,Putumayo,2,44029,11975,37,173,11900,75,0.2767494151581912
86568,64002,Puerto Asis,Putumayo,3,44029,11831,34,188,11756,75,0.27375139112857433
86568,64002,Puerto Asis,Putumayo,4,44029,11955,30,200,11885,70,0.2767494151581912
86568,64002,Puerto Asis,Putumayo,5,44029,11967,28,190,11905,62,0.2767494151581912
86568,64002,Puerto Asis,Putumayo,6,44029,11942,30,213,11865,77,0.2767494151581912
86568,64002,Puerto Asis,Putumayo,7,44029,11833,23,325,11725,108,0.2766585659451725
86569,64026,Puerto Caicedo,Putumayo,1,9177,2867,7,39,2851,16,0.31742399476953254
86569,64026,Puerto Caicedo,Putumayo,2,9177,2862,8,43,2841,21,0.31742399476953254
86569,64026,Puerto Caicedo,Putumayo,3,9177,2858,4,51,2841,17,0.31742399476953254
86569,64026,Puerto Caicedo,Putumayo,4,9177,2858,8,47,2835,23,0.31742399476953254
86569,64026,Puerto Caicedo,Putumayo,5,9177,2864,4,45,2849,15,0.31742399476953254
86569,64026,Puerto Caicedo,Putumayo,6,9177,2858,5,50,2837,21,0.31742399476953254
86569,64026,Puerto Caicedo,Putumayo,7,9177,2839,5,69,2814,25,0.31742399476953254
86571,64025,Puerto Guzman,Putumayo,1,11091,2612,4,48,2598,14,0.24019475250202868
