,código,municipio,departamento,mesas,total_mesas,votantes,total_votantes,votos_por_candidato,votos_en_blanco,votos_nulos,votos_no_marcados,iván duque,gustavo petro,sergio fajardo,germán vargas lleras,humberto de la calle,promotores voto en blanco,viviane morales,jorge antonio trujillo sarmiento,cod_depto,cod_mun
233,7077,Chivata,Boyaca,7,7,1519,2674,1472,23,19,5,538,304,528,65,23,3,5,6,15,15187
234,7078,Chivor,Boyaca,6,6,1048,1806,1023,8,14,3,842,50,109,17,3,0,2,0,15,15236
235,7046,Cienega,Boyaca,10,10,2009,3790,1946,42,11,10,1377,195,284,63,14,4,6,3,15,15189
236,7049,Combita,Boyaca,26,26,4748,8929,4567,88,85,8,1216,1235,1541,229,127,130,80,9,15,15204
237,7052,Coper,Boyaca,11,11,1624,3174,1582,21,12,9,1083,108,74,295,13,5,1,3,15,15212
238,7055,Corrales,Boyaca,6,6,1401,2201,1371,14,10,6,409,368,414,152,22,1,3,2,15,15215
239,7058,Covarachia,Boyaca,10,10,1500,3072,1485,5,5,5,1266,63,111,25,8,4,3,5,15,15218
240,7059,Cubara,Boyaca,17,17,2145,5629,1978,78,61,28,732,819,287,59,57,8,5,11,15,15223
241,7060,Cucaita,Boyaca,9,9,1723,3213,1644,52,15,12,512,681,385,35,23,4,2,2,15,15224
242,7061,Cuitiva,Boyaca,6,6,1001,1861,981,12,5,3,532,184,179,67,13,0,4,2,15,15226
243,7079,Duitama,Boyaca,226,226,59069,86458,57548,906,571,44,16325,16179,21777,1740,1161,149,68,149,15,15238
244,7082,El Cocuy,Boyaca,11,11,1949,3496,1873,44,24,8,1526,139,129,26,43,2,6,2,15,15244
245,7085,El Espino,Boyaca,7,7,1445,2254,1419,13,7,6,1106,70,209,16,10,1,5,2,15,15248
246,7088,Firavitoba,Boyaca,17,17,2941,5777,2852,65,20,4,960,749,865,209,53,4,4,8,15,15272
247,7091,Floresta,Boyaca,9,9,1808,3088,1772,15,11,10,948,317,336,131,22,7,4,7,15,15276
248,7094,Gachantiva,Boyaca,8,8,1723,2994,1648,22,42,11,914,318,323,51,24,6,8,4,15,15293
249,7097,Gameza,Boyaca,11,11,2078,3982,2007,36,26,9,1148,279,407,131,27,2,5,8,15,15296
250,7100,Garagoa,Boyaca,33,33,6987,11756,6708,129,127,23,2690,1242,1940,506,99,82,8,141,15,15299
251,7103,Guacamayas,Boyaca,5,5,921,1611,906,7,7,1,767,57,55,17,6,2,0,2,15,15317
252,7106,Guateque,Boyaca,24,24,5082,8849,4886,96,87,13,1857,830,1303,736,114,5,8,33,15,15322
253,7109,Guayata,Boyaca,10,10,2160,3760,2101,29,21,9,1367,189,351,159,17,5,7,6,15,15325
254,7112,Guican,Boyaca,11,11,1694,2951,1615,42,24,13,1019,427,133,19,9,4,1,3,15,15332
255,7118,Iza,Boyaca,6,6,1270,2181,1248,13,7,2,629,197,342,55,21,2,2,0,15,15362
256,7121,Jenesano,Boyaca,15,15,2694,5640,2577,59,41,17,1277,544,511,112,101,7,13,12,15,15367
257,7124,Jerico,Boyaca,11,11,1572,3183,1513,12,26,21,1235,143,90,22,10,1,6,6,15,15368
258,7130,La Capilla,Boyaca,7,7,1416,2475,1359,35,18,4,836,264,187,47,10,2,7,6,15,15380
259,7136,La Uvita,Boyaca,8,8,1380,2472,1339,22,11,8,1077,67,145,30,12,4,2,2,15,15403
260,7137,La Victoria,Boyaca,6,6,843,1678,825,8,7,3,626,76,46,59,8,2,5,3,15,15401
261,7127,Labranzagrande,Boyaca,8,8,1536,2823,1488,26,11,11,1060,164,209,27,12,2,8,6,15,15377
262,7142,Macanal,Boyaca,11,11,1967,3547,1901,23,28,15,1291,198,290,91,14,3,10,4,15,15425
263,7148,Maripi,Boyaca,18,18,2909,6145,2849,21,24,15,1433,185,145,1060,13,1,8,4,15,15442
264,7151,Miraflores,Boyaca,20,20,4466,7445,4248,144,64,10,1380,1577,898,269,86,9,12,17,15,15455
265,7154,Mongua,Boyaca,11,11,2530,3996,2491,16,14,9,1972,225,232,40,13,2,3,4,15,15464
266,7157,Mongui,Boyaca,10,10,2047,3741,1985,33,27,2,926,440,527,59,25,1,3,4,15,15466
267,7160,Moniquira,Boyaca,48,48,9786,17657,9372,185,197,32,4459,2194,2004,478,157,13,28,39,15,15469
268,7161,Motavita,Boyaca,14,14,2744,5215,2634,57,45,8,633,1153,648,121,67,5,4,3,15,15476
269,7163,Muzo,Boyaca,20,20,4279,7425,4082,88,85,24,2964,540,336,156,30,7,20,29,15,15480
270,7166,Nobsa,Boyaca,33,33,8606,12127,8401,117,83,5,1400,3668,2399,715,177,8,6,28,15,15491
271,7169,Nuevo Colon,Boyaca,12,12,2161,4571,2063,45,42,11,702,593,453,202,92,4,10,7,15,15494
272,7173,Oicata,Boyaca,7,7,1638,2625,1588,25,17,8,628,420,424,72,32,3,3,6,15,15500
273,7176,Otanche,Boyaca,23,23,3405,6378,3340,30,24,11,2697,228,276,96,22,3,6,12,15,15507
274,7178,Pachavita,Boyaca,6,6,1063,1952,1024,21,11,7,655,119,210,30,5,2,1,2,15,15511
275,7179,Paez,Boyaca,8,8,1532,2395,1494,22,14,2,976,173,228,71,27,4,4,11,15,15514
276,7181,Paipa,Boyaca,71,71,16522,25890,16071,246,178,27,4575,3908,6290,823,317,97,26,35,15,15516
277,7184,Pajarito,Boyaca,5,5,898,1667,886,7,2,3,638,80,138,9,10,3,3,5,15,15518
278,7187,Panqueba,Boyaca,5,5,874,1616,858,8,6,2,627,56,147,10,15,0,2,1,15,15522
279,7190,Pauna,Boyaca,19,19,3415,6599,3287,38,62,28,2153,662,300,127,23,6,10,6,15,15531
280,7193,Paya,Boyaca,6,6,901,1555,861,20,10,10,563,127,113,21,13,5,11,8,15,15533
281,7199,Paz De Rio,Boyaca,12,12,2296,4236,2209,48,31,8,446,859,522,269,96,5,1,11,15,15537
282,7202,Pesca,Boyaca,18,18,2980,6370,2901,38,29,12,1714,436,495,209,30,5,5,7,15,15542
283,7205,Pisba,Boyaca,3,3,557,1028,548,0,5,4,341,89,106,7,3,0,1,1,15,15550
284,7214,Puerto Boyaca,Boyaca,100,100,21111,36098,19755,459,773,124,10774,3152,4304,1040,290,41,69,85,15,15572
285,7215,Quipama,Boyaca,16,16,2748,5067,2641,30,52,25,2058,256,198,97,10,2,14,6,15,15580
286,7217,Ramiriqui,Boyaca,24,24,4218,8598,4053,90,54,21,1965,917,858,192,96,9,10,6,15,15599
287,7220,Raquira,Boyaca,13,13,2780,4615,2640,84,49,7,1462,449,525,106,70,11,9,8,15,15600
288,7223,Rondon,Boyaca,7,7,1231,2269,1203,19,5,4,679,223,127,148,19,1,4,2,15,15621
289,7226,Saboya,Boyaca,30,30,5212,9545,4979,89,121,23,2569,1277,712,270,123,5,9,14,15,15632
290,7232,Sachica,Boyaca,10,10,2210,3499,2121,37,42,10,896,480,563,118,53,4,6,1,15,15638
291,7235,Samaca,Boyaca,38,38,7643,13885,7331,158,138,16,3074,1644,2248,216,87,10,19,33,15,15646
292,7237,San Eduardo,Boyaca,4,4,851,1473,795,41,10,5,401,179,117,40,32,0,3,23,15,15660
293,7238,San Jose De Pare,Boyaca,15,15,2596,5381,2508,40,39,9,1632,301,267,105,42,144,12,5,15,15664
294,7241,San Luis De Gaceno,Boyaca,15,15,2523,4381,2467,22,21,13,1841,160,358,86,16,0,1,5,15,15667
295,7247,San Mateo,Boyaca,10,10,1984,3562,1962,10,5,7,1665,86,142,54,7,0,5,3,15,15673
296,7248,San Miguel De Sema,Boyaca,8,8,1496,2691,1439,31,21,5,858,153,261,110,46,2,3,6,15,15676
297,7249,San Pablo De Borbur,Boyaca,18,18,3238,5776,3126,55,43,14,2535,269,210,64,18,7,5,18,15,15681
298,7251,Santa Maria,Boyaca,10,10,1663,3186,1531,56,68,8,818,276,338,68,21,1,3,6,15,15690
299,7253,Santa Rosa De Viterbo,Boyaca,23,23,5392,8147,5251,62,61,18,2140,866,1723,173,100,232,2,15,15,15693
300,7256,Santa Sofia,Boyaca,8,8,1732,3042,1679,29,19,5,1091,148,352,75,5,0,3,5,15,15696
301,7250,Santana,Boyaca,19,19,3405,6939,3310,37,41,17,1626,662,447,474,79,3,10,9,15,15686
302,7259,Sativanorte,Boyaca,8,8,1275,2451,1243,5,15,12,997,88,104,43,6,0,1,4,15,15720
303,7262,Sativasur,Boyaca,4,4,504,1213,495,5,3,1,288,84,33,11,47,2,0,30,15,15723
304,7265,Siachoque,Boyaca,17,17,3288,6191,3146,76,50,16,1573,553,839,94,63,8,7,9,15,15740
305,7268,Soata,Boyaca,20,20,4576,7413,4448,53,56,19,2614,614,655,493,56,7,4,5,15,15753
306,7274,Socha,Boyaca,18,18,3003,6041,2844,79,69,11,1343,718,544,70,140,8,13,8,15,15757
307,7271,Socota,Boyaca,19,19,2988,5774,2853,50,58,27,1944,505,125,63,185,3,14,14,15,15755
308,7277,Sogamoso,Boyaca,236,236,60317,91941,58513,1020,688,96,16849,15669,20877,3060,1236,506,99,217,15,15759
309,7280,Somondoco,Boyaca,7,7,1351,2670,1308,24,14,5,726,227,257,77,13,2,2,4,15,15761
310,7281,Sora,Boyaca,7,7,1342,2611,1270,40,26,6,454,401,313,71,18,6,3,4,15,15762
311,7282,Soraca,Boyaca,15,15,3120,5494,3019,51,35,15,1465,642,747,101,42,3,14,5,15,15764
312,7283,Sotaquira,Boyaca,15,15,3579,5486,3461,38,62,18,2008,535,704,126,55,7,16,10,15,15763
313,7286,Susacon,Boyaca,9,9,1475,2651,1420,20,19,16,1055,145,140,56,9,6,4,5,15,15774
314,7289,Sutamarchan,Boyaca,15,15,3569,5497,3496,43,19,11,1631,543,496,658,44,115,5,4,15,15776
315,7292,Sutatenza,Boyaca,10,10,1952,3666,1888,27,29,8,1075,291,308,174,21,8,8,3,15,15778
316,7298,Tasco,Boyaca,13,13,2078,4816,2015,23,34,6,745,576,480,143,55,3,5,8,15,15790
317,7301,Tenza,Boyaca,9,9,1808,3444,1724,47,21,16,1064,211,331,84,14,5,10,5,15,15798
318,7304,Tibana,Boyaca,21,21,3118,7337,2988,51,61,18,1318,734,565,200,145,3,9,14,15,15804
319,7307,Tibasosa,Boyaca,23,23,5597,8726,5426,80,83,8,1648,1559,1608,433,97,13,38,30,15,15806
320,7310,Tinjaca,Boyaca,8,8,1789,2778,1748,29,8,4,835,459,355,61,28,1,5,4,15,15808
321,7311,Tipacoque,Boyaca,10,10,1667,3335,1608,27,19,13,1020,182,164,172,54,3,4,9,15,15810
322,7313,Toca,Boyaca,19,19,3733,7082,3530,97,91,15,1330,891,902,313,72,7,6,9,15,15814
323,7316,Togui,Boyaca,12,12,1947,4317,1863,34,31,19,1191,226,221,151,62,1,6,5,15,15816
324,7319,Topaga,Boyaca,9,9,1978,3025,1919,24,30,5,917,417,438,114,24,4,0,5,15,15820
325,7322,Tota,Boyaca,12,12,1722,4090,1670,16,24,12,970,194,166,307,14,3,8,8,15,15822
326,7001,Tunja,Boyaca,313,313,82662,121599,80189,1506,904,63,18289,23093,32034,4077,2177,87,155,277,15,15001
327,7324,Tunungua,Boyaca,4,4,717,1364,690,12,9,6,356,184,68,51,20,1,6,4,15,15832
328,7325,Turmeque,Boyaca,15,15,2566,5611,2453,64,44,5,745,534,854,147,101,54,13,5,15,15835
329,7328,Tuta,Boyaca,21,21,4478,7544,4336,72,60,10,1579,989,1477,155,117,7,6,6,15,15837
330,7331,Tutaza,Boyaca,5,5,1055,1811,1010,19,23,3,458,314,175,20,28,2,9,4,15,15839
331,7334,Umbita,Boyaca,15,15,3274,5648,3184,48,28,14,2132,503,427,77,31,3,4,7,15,15842
332,7337,Ventaquemada,Boyaca,30,30,5458,10928,5216,106,103,33,1859,1673,1302,242,102,10,13,15,15,15861
333,7139,Villa De Leiva,Boyaca,30,30,7644,11132,7442,126,55,21,3111,1280,2585,310,120,5,15,16,15,15407
334,7340,Viracacha,Boyaca,7,7,1365,2497,1313,29,21,2,869,159,168,65,38,2,3,9,15,15879
335,7346,Zetaquira,Boyaca,11,11,2028,3932,1977,36,10,5,1171,405,265,90,27,7,6,6,15,15897
336,9004,Aguadas,Caldas,54,54,10029,18555,9680,94,180,75,6766,243,2079,280,256,14,20,22,17,17013
337,9007,Anserma,Caldas,80,80,15484,27803,14793,253,338,100,9405,874,3284,790,244,111,47,38,17,17042
338,9013,Aranzazu,Caldas,34,34,5907,11177,5606,70,80,151,3470,116,1109,818,60,6,11,16,17,17050
339,9022,Belalcazar,Caldas,30,30,5559,10163,5380,49,96,34,3177,249,768,1101,62,7,8,8,17,17088
340,9034,Chinchina,Caldas,107,107,25055,44739,23829,528,559,139,10315,1610,9494,1692,565,32,47,74,17,17174
341,9037,Filadelfia,Caldas,27,27,4645,9301,4494,64,55,32,2681,181,957,573,60,12,20,10,17,17272
342,9049,La Dorada,Caldas,148,148,28888,56458,27285,546,947,110,13526,3555,5876,3455,599,66,67,141,17,17380
343,9052,La Merced,Caldas,18,18,2578,5552,2455,56,42,25,1483,108,574,216,67,3,2,2,17,17388
344,9001,Manizales,Caldas,862,862,208078,325422,200704,3691,3263,420,60410,17312,101796,10186,8847,864,617,672,17,17001
345,9055,Manzanares,Caldas,45,45,7897,15318,7651,104,104,38,5347,280,958,852,168,13,10,23,17,17433
346,9058,Marmato,Caldas,21,21,2828,6889,2638,72,97,21,1364,274,719,196,39,7,9,30,17,17442
347,9061,Marquetalia,Caldas,32,32,6063,11415,5860,64,91,48,4006,185,816,730,58,11,17,37,17,17444
348,9067,Marulanda,Caldas,9,9,1169,2535,1122,22,17,8,758,27,186,130,16,1,3,1,17,17446
349,9076,Neira,Caldas,51,51,10664,19574,10197,176,228,63,5501,469,3172,514,470,24,27,20,17,17486
350,9078,Norcasia,Caldas,16,16,2797,5866,2619,83,64,31,1403,238,619,213,106,8,10,22,17,17495
351,9079,Pacora,Caldas,34,34,6392,11865,6093,86,141,72,3825,194,1110,543,361,17,24,19,17,17513
352,9082,Palestina,Caldas,41,41,7109,14945,6840,110,126,33,3288,407,1765,1177,153,7,22,21,17,17524
353,9085,Pensilvania,Caldas,48,48,9038,16240,8701,114,140,83,6404,318,1260,431,74,189,15,10,17,17541
354,9103,Riosucio,Caldas,103,103,20782,38548,19728,451,455,148,11086,3300,4020,719,236,230,46,91,17,17614
355,9106,Risaralda,Caldas,30,30,5102,10526,4922,63,84,33,3102,211,1023,378,166,9,18,15,17,17616
356,9109,Salamina,Caldas,42,42,7247,15158,6920,132,148,47,3789,354,1931,476,319,17,19,15,17,17653
357,9115,Samana,Caldas,47,47,8613,15937,8335,98,103,77,5970,467,990,737,99,13,44,15,17,17662
358,9120,San Jose,Caldas,14,14,2738,4976,2653,37,28,20,1284,115,534,613,63,3,7,34,17,17665
359,9124,Supia,Caldas,60,60,11723,21861,10730,241,651,101,6544,1103,2243,492,274,22,19,33,17,17777
360,9127,Victoria,Caldas,25,25,4389,8295,4192,80,89,28,2265,230,609,965,95,8,9,11,17,17867
361,9130,Villamaria,Caldas,105,105,26350,40633,25368,460,445,77,8394,1866,12167,1974,807,32,64,64,17,17873
362,9133,Viterbo,Caldas,38,38,7599,13111,7379,110,76,34,4994,408,1361,533,58,7,13,5,17,17877
363,44002,Albania,Caqueta,12,12,1945,3964,1865,47,25,8,1227,239,169,47,48,122,2,11,18,18029
364,44004,Belen De Los Andaquies,Caqueta,20,20,3787,7662,3604,92,64,27,2422,620,365,91,62,20,6,18,18,18094
365,44003,Cartagena Del Chaira,Caqueta,52,52,6105,19085,5677,226,144,58,2073,2263,780,162,219,99,48,33,18,18150
366,44012,Curillo,Caqueta,21,21,2646,7431,2519,64,44,19,1684,491,210,61,46,8,7,12,18,18205
367,44005,El Doncello,Caqueta,43,43,6884,15504,6458,248,137,41,3741,1253,1031,179,177,21,23,33,18,18247
368,44006,El Paujil,Caqueta,32,32,4474,11767,4214,148,79,33,2089,1418,413,133,111,21,15,14,18,18256
369,44001,Florencia,Caqueta,312,312,67956,119908,65609,1258,759,330,35363,13274,13862,1602,939,258,126,185,18,18001
370,44007,La Montañita,Caqueta,31,31,4121,11010,3970,74,47,30,1322,1833,327,322,95,40,15,16,18,18410
371,44016,Milan,Caqueta,20,20,1948,6462,1877,42,22,7,1034,585,157,36,47,6,6,6,18,18460
372,44017,Morelia,Caqueta,10,10,1714,3696,1654,34,18,8,1100,268,205,58,14,1,4,4,18,18479
373,44009,Puerto Rico,Caqueta,52,52,7695,18932,7137,334,163,61,4031,1656,909,154,282,25,45,35,18,18592
374,44020,San Jose Del Fragua,Caqueta,26,26,4239,9089,4015,117,77,30,2207,1129,493,82,70,12,11,11,18,18610
375,44010,San Vicente Del Caguan,Caqueta,94,94,13322,32825,12718,364,169,71,6870,3523,1517,309,367,36,49,47,18,18753
376,44022,Solano,Caqueta,24,24,1836,7726,1718,71,38,9,549,763,223,116,43,8,10,6,18,18756
377,44024,Solita,Caqueta,15,15,1792,5584,1598,93,74,27,979,302,172,65,52,9,11,8,18,18785
378,44040,Valparaiso,Caqueta,16,16,2146,5941,2062,42,34,8,1193,348,324,80,103,7,3,4,18,18860
379,46040,Aguazul,Casanare,78,78,19332,27336,18414,355,490,73,10644,2872,4328,313,140,34,41,42,85,85010
380,46120,Chameza,Casanare,5,5,1127,1668,1104,12,7,4,742,174,132,27,24,1,2,2,85,85015
381,46320,Hato Corozal,Casanare,30,30,4301,7202,4215,33,31,22,3284,540,260,62,28,7,19,15,85,85125
382,46480,La Salina,Casanare,3,3,468,784,458,5,1,4,66,215,16,9,129,2,5,16,85,85136
383,46520,Mani,Casanare,33,33,6636,10343,6365,122,112,37,4270,823,956,198,57,15,21,25,85,85139
384,46540,Monterrey,Casanare,33,33,7535,11211,7221,159,133,22,4394,958,1675,103,37,11,15,28,85,85162
385,46560,Nunchia,Casanare,26,26,3993,6277,3880,50,28,35,3032,233,456,106,33,5,9,6,85,85225
386,46640,Orocue,Casanare,24,24,4186,7646,4041,72,47,26,2895,616,445,38,22,7,9,9,85,85230
387,46680,Paz De Ariporo (moreno),Casanare,69,69,15233,24150,14836,204,123,70,11418,1449,1615,226,79,16,19,14,85,85250
388,46700,Pore,Casanare,19,19,4544,6972,4457,34,33,20,3540,386,428,52,26,7,6,12,85,85263
389,46760,Recetor,Casanare,5,5,759,1208,730,17,9,3,449,141,119,12,3,1,1,4,85,85279
390,46800,Sabanalarga,Casanare,9,9,1680,2720,1638,26,12,4,1011,210,330,69,12,2,1,3,85,85300
391,46815,Sacama,Casanare,4,4,682,1509,653,20,2,7,206,344,59,21,16,0,2,5,85,85315
392,46830,San Luis De Palenque,Casanare,20,20,3429,5956,3342,29,37,21,2557,251,447,45,23,4,8,7,85,85325
393,46840,Tamara,Casanare,15,15,2537,4421,2450,31,33,23,1849,246,266,50,22,5,8,4,85,85400
394,46850,Tauramena,Casanare,45,45,11428,16317,10952,241,192,43,6854,1366,2168,169,63,198,36,98,85,85410
395,46865,Trinidad,Casanare,30,30,5429,9331,5280,55,64,30,4070,485,606,63,25,13,8,10,85,85430
396,46880,Villanueva,Casanare,57,57,13927,21468,13140,367,369,51,7981,2032,2603,293,128,36,34,33,85,85440
397,46001,Yopal,Casanare,296,296,73720,109645,71720,1063,812,125,37869,9789,21138,1589,606,356,127,246,85,85001
398,11004,Almaguer,Cauca,37,37,4999,12434,4865,34,46,54,398,3819,55,523,47,9,9,5,19,19022
399,11005,Argelia,Cauca,54,54,8245,17806,8026,107,89,23,504,6710,349,316,113,15,10,9,19,19050
400,11006,Balboa,Cauca,44,44,6357,15752,6187,73,58,39,564,4951,196,344,99,9,13,11,19,19075
401,11007,Bolivar,Cauca,118,118,11733,30646,11361,150,164,58,1598,7796,364,1328,211,27,18,19,19,19100
402,11010,Buenos Aires,Cauca,47,47,7892,16018,7212,230,315,135,1817,2219,333,2517,207,31,26,62,19,19110
403,11013,Cajibio,Cauca,70,70,9323,23818,8728,237,242,116,2586,3676,758,1308,287,26,44,43,19,19130
404,11016,Caldono,Cauca,62,62,11070,21573,10658,145,184,83,1712,7201,519,934,169,16,46,61,19,19137
405,11019,Caloto,Cauca,55,55,11186,18375,10630,230,285,41,2058,5870,838,924,850,17,26,47,19,19142
406,11022,Corinto,Cauca,52,52,10407,17951,9844,267,247,49,1964,5380,922,955,508,24,42,49,19,19212
407,11025,El Tambo,Cauca,122,122,13713,34542,12713,366,424,210,4884,4213,1046,1603,710,86,69,102,19,19256
408,11027,Florencia,Cauca,13,13,2230,4591,2135,35,27,33,532,1196,86,262,35,7,6,11,19,19290
409,11029,Guachene,Cauca,39,39,8605,12942,7869,244,428,64,999,3850,282,2331,246,50,36,75,19,19300
410,11028,Guapi,Cauca,63,63,6651,18748,6440,75,102,34,967,4370,134,819,110,14,15,11,19,19318
411,11031,Inza,Cauca,50,50,8463,16775,8153,127,115,68,2064,5382,311,174,162,17,13,30,19,19355
412,11034,Jambalo,Cauca,25,25,5132,8414,4956,48,63,65,300,4331,75,93,81,11,36,29,19,19364
413,11037,La Sierra,Cauca,25,25,4185,8930,3959,98,88,40,1441,1950,248,184,99,8,13,16,19,19392
414,11040,La Vega,Cauca,48,48,5663,14936,5444,103,58,58,1150,3365,122,543,211,12,17,24,19,19397
415,11043,Lopez (micay),Cauca,51,51,3954,12677,3855,36,23,40,760,1652,78,1196,107,20,30,12,19,19418
416,11046,Mercaderes,Cauca,46,46,5242,13728,5109,57,40,36,861,3499,198,462,57,9,11,12,19,19450
417,11049,Miranda,Cauca,58,58,12116,19839,11463,295,325,33,2120,6346,1534,924,407,78,14,40,19,19455
418,11052,Morales,Cauca,56,56,8100,19348,7766,164,100,70,2422,3000,613,1434,185,16,36,60,19,19473
419,11053,Padilla,Cauca,19,19,3707,6721,3331,113,239,24,374,1815,214,754,121,10,10,33,19,19513
420,11055,Paez (belalcazar),Cauca,63,63,9320,19705,8865,146,192,117,1927,5729,301,666,151,23,34,34,19,19517
421,11058,Patia (el Bordo),Cauca,79,79,9899,25265,9509,183,164,43,2317,5577,582,858,106,23,17,29,19,19532
422,11060,Piamonte,Cauca,21,21,2301,5259,2189,67,32,13,796,1148,117,45,48,16,11,8,19,19533
423,11061,Piendamo,Cauca,84,84,13477,27903,12825,342,233,77,5460,3647,2346,929,303,38,35,67,19,19548
424,11001,Popayan,Cauca,620,620,137243,237019,132405,2784,1738,316,35301,52101,34362,6594,3219,253,194,381,19,19001
425,11064,Puerto Tejada,Cauca,82,82,18315,32658,17003,524,700,88,1991,10615,2266,1279,638,54,41,119,19,19573
426,11067,Purace (coconuco),Cauca,26,26,3954,8806,3738,91,96,29,934,1753,230,738,60,7,2,14,19,19585
427,11070,Rosas,Cauca,25,25,3962,8703,3751,85,85,41,1602,1329,275,461,72,2,5,5,19,19622
428,11073,San Sebastian,Cauca,22,22,2857,6958,2774,32,22,29,460,993,47,1058,207,4,1,4,19,19693
429,11079,Santa Rosa,Cauca,16,16,1727,3937,1681,22,16,8,507,852,63,222,22,3,6,6,19,19701
430,11076,Santander De Quilichao,Cauca,191,191,41836,77147,39305,1106,1236,189,11116,16766,6628,2483,1380,91,124,717,19,19698
431,11082,Silvia,Cauca,67,67,11578,22475,10994,235,244,105,1646,7678,806,471,241,24,52,76,19,19743
432,11085,Sotara (paispamba),Cauca,23,23,3462,7186,3234,89,84,55,950,1552,210,423,65,5,12,17,19,19760
433,11087,Suarez,Cauca,49,49,6443,16327,5941,205,227,70,1936,2422,440,877,178,19,21,48,19,19780
434,11086,Sucre,Cauca,21,21,2578,5581,2516,23,17,22,164,1988,64,266,23,3,0,8,19,19785
435,11088,Timbio,Cauca,72,72,12902,25555,12290,292,251,69,4900,4351,1744,909,264,30,22,70,19,19807
436,11091,Timbiqui,Cauca,50,50,6619,14597,6304,38,66,211,709,2999,99,2348,113,9,7,20,19,19809
437,11094,Toribio,Cauca,51,51,10806,17605,10457,112,163,74,602,8745,196,244,553,17,47,53,19,19821
438,11097,Totoro,Cauca,33,33,5288,11138,5076,70,80,62,888,3552,253,208,119,17,22,17,19,19824
439,11098,Villa Rica,Cauca,36,36,8080,13648,7482,198,351,49,860,4531,587,1025,344,21,35,79,19,19845
440,12075,Aguachica,Cesar,189,189,39711,67918,38499,415,723,74,23470,7317,5664,1594,206,55,84,109,20,20011
441,12150,Agustin Codazzi,Cesar,116,116,21953,46690,21276,295,317,65,9867,7205,1269,2626,139,27,49,94,20,20013
442,12170,Astrea,Cesar,40,40,7245,14414,7097,63,52,33,3898,2496,98,524,47,5,14,15,20,20032
443,12180,Becerril,Cesar,43,43,7422,16138,7195,114,99,14,1967,3971,329,803,55,11,22,37,20,20045
444,12200,Bosconia,Cesar,74,74,13988,27683,13469,143,166,210,6156,5436,398,1258,91,16,75,39,20,20060
445,12300,Chimichagua,Cesar,75,75,10382,23862,10194,81,78,29,5189,3135,195,1513,53,39,24,46,20,20175
446,12375,Chiriguana,Cesar,60,60,10293,21729,10083,94,91,25,4186,4534,272,960,44,13,49,25,20,20178
447,12225,Curumani,Cesar,74,74,13024,26201,12581,195,203,45,5332,4854,528,1651,102,23,26,65,20,20228
448,12410,El Copey,Cesar,61,61,10907,22748,10672,121,86,28,3855,5072,229,1362,65,12,53,24,20,20238
449,12415,El Paso,Cesar,59,59,11644,21621,11279,165,173,27,2902,6987,235,988,72,22,37,36,20,20250
450,12450,Gamarra,Cesar,31,31,5002,10429,4911,40,40,11,2604,1003,381,823,57,8,10,25,20,20295
451,12525,Gonzalez,Cesar,15,15,1630,4005,1544,43,30,13,902,267,184,167,16,2,2,4,20,20310
452,12600,La Gloria,Cesar,34,34,5796,10906,5663,62,62,9,2959,1634,309,673,61,6,10,11,20,20383
453,12608,La Jagua De Ibirico,Cesar,72,72,14974,26803,14469,216,262,27,2901,8193,647,2387,103,18,101,119,20,20400
454,12825,La Paz,Cesar,57,57,9593,19832,9391,101,86,15,5048,2493,389,1301,78,40,16,26,20,20621
455,12625,Manaure Balcon Del Cesar (mana,Cesar,23,23,4077,7556,4008,33,31,5,1759,1426,225,546,25,7,5,15,20,20443
456,12650,Pailitas,Cesar,41,41,7012,14490,6803,72,109,28,2899,2032,384,1224,84,94,11,75,20,20517
457,12700,Pelaya,Cesar,37,37,6970,13937,6787,63,96,24,4098,1548,329,719,47,7,17,22,20,20550
458,12720,Pueblo Bello,Cesar,50,50,5902,18132,5700,77,84,41,2045,2422,281,815,49,19,28,41,20,20570
459,12750,Rio De Oro,Cesar,47,47,8193,15423,8025,80,66,22,4902,1287,1017,732,51,9,16,11,20,20614
460,12800,San Alberto,Cesar,52,52,10137,18439,9733,182,176,46,4683,3026,1210,670,86,14,15,29,20,20710
461,12850,San Diego,Cesar,41,41,7409,14603,7216,95,81,17,3354,2037,296,1398,64,4,35,28,20,20750
462,12875,San Martin,Cesar,46,46,9711,15450,9338,126,201,46,5060,2440,1166,545,57,9,20,41,20,20770
463,12900,Tamalameque,Cesar,31,31,4669,10229,4586,36,41,6,1764,1851,117,788,47,1,13,5,20,20787
464,12001,Valledupar,Cesar,764,764,152311,291104,147715,2518,1860,218,59847,58836,12869,13214,1413,431,216,889,20,20001
465,17004,Acandi,Choco,28,28,3273,8701,3131,79,39,24,1569,859,98,513,69,0,10,13,27,27006
466,17006,Alto Baudo (pie De Pato),Choco,48,48,4479,9928,4441,9,18,11,161,2237,50,1961,26,1,3,2,27,27025
467,17002,Atrato (yuto),Choco,27,27,3253,8789,3082,47,106,18,731,1532,67,582,97,53,8,12,27,27050
468,17007,Bagado,Choco,26,26,2430,8052,2377,12,34,7,355,818,19,1021,152,4,5,3,27,27073
469,17008,Bahia Solano (mutis),Choco,24,24,3086,7798,2961,63,48,14,763,804,141,1146,78,17,4,8,27,27075
